J2005110116174394 004 340740 011 1351059 016  51305804V   511   5190NW WAKAYAMA PREF         16K
J2005110116185029 005 340174 012 1351622 021  49511101V   511   5190NW WAKAYAMA PREF          9K
J2005110116185812 008 390374 034 1404966 035  84710703v   511   2 49SOUTHERN IWATE PREF      10K
J2005110116193842 005 320545 016 1295346 026  97515311V   511   7283W OFF AMAKUSA ISLAND     20K
J2005110116200188 030 415686 126 1421807 108 694835416V   511   1 30S OFF URAKAWA            25K
J2005110116233869 007 295960 031 1302600 047 505507645D41V5111  7296NEAR AMAMI-OSHIMA ISLAND 16K
J2005110116243586 005 423944 020 1405239 029  55222208V   511   1 14IBURI REGION             10K
J2005110116285831 012 433168 161 1424479 219192     21V   521   1 10TAISETSU MOUNTAINS REG   16K
J2005110116291150 016 411328 077 1422750 117 27     17V   521   2 60E OFF AOMORI PREF        13K
J2005110116294483 005 323411 016 1300203 018 129806505V   511   7268AMAKUSA REGION           12K
J2005110116305736 003 335341 007 1351902 011 112603403V   511   5191CENTRAL WAKAYAMA PREF    13K
J2005110116354066 005 371057 017 1384916 019 102507215V   511   4132MID NIIGATA PREF         20K
J2005110116431039 003 390357 012 1404906 012  87607213V   511   2 49SOUTHERN IWATE PREF      20K
J2005110116490547 003 335481 009 1312527 010 134906511V   511   6243SUONADA SETONAIKAI       23K
J2005110116505715 016 354559 044 1405886 090 335408127V   511   3110NEAR CHOSHI CITY         39K
J2005110117012503 019 234397 082 1232336 057 461620719v   511   7290NEAR ISHIGAKIJIMA ISLAND  7K
J2005110117014170 018 283804 109 1294383 337 22     21v   571   7296NEAR AMAMI-OSHIMA ISLAND  5S
J2005110117024960 006 325533 014 1295773 024 118611207V   511   7266NAGASAKI PREF            12K
J2005110117050330 007 390341 024 1404881 026  86811407V   511   2 49SOUTHERN IWATE PREF      14K
J2005110117095567 018 394022 053 1405326 0661383214716V   511   2 48NORTHERN IWATE PREF      24K
J2005110117121987 010 325556 021 1295773 032 129515006V   511   7266NAGASAKI PREF             9K
J2005110117150102 059 443599 299 1482624 456124     34V   521   1 25SE OFF ETOROFU           13K
J2005110117174848 010 390335 027 1404909 034  96713703V   511   2 49SOUTHERN IWATE PREF      12K
J2005110117245918 014 360254 033 1402543 048 316312012V   511   3 87SOUTHERN IBARAKI PREF    29K
J2005110117250656 006 333290 018 1321870 017 422505303V   511   6244IYONADA SETONAIKAI       15K
J2005110117251831 014 374063 041 1405090 080 905811112V   511   2 56EASTERN FUKUSHIMA PREF   16K
J2005110117260692 034 413192 136 1424989 204 390637411V   511   2 60E OFF AOMORI PREF        11K
J2005110117282114 003 334273 013 1301189 012  46304811V   511   7281NW OFF KYUSHU            32K
J2005110117304620 017 244463 083 1251401 057 499214323V   511   7293NEAR MIYAKOJIMA ISLAND    8K
J2005110117323919 013 424077 069 1444548 057 461411209V   511   1 27OFF NEMURO PENINSULA     10K
J2005110117330377 003 334015 010 1301917 011  92203706V   511   7262CENTRAL FUKUOKA PREF     20K
J2005110117351353 008 334966 032 1350527 025 430307607V   511   5207S PART OF KII CHANNEL    21K
J2005110117355931 012 343025 036 1350691 026 291810311v   515   5204OSAKA BAY REGION         12K
J2005110117360382 021 420941 073 1424620 077 548916204V   511   1 12HIDAKA REGION            12K
J2005110117361961 011 342945 026 1350797 031 291811202V   515   5204OSAKA BAY REGION         12K
J2005110117365305 033 360196 081 1411477 174 414235711V   511   3112FAR E OFF IBARAKI PREF   15K
J2005110117385599 009 385077 024 1413767 046 715407014V   511   2 50NORTHERN MIYAGI PREF     26K
J2005110117385984 015 362592 034 1405999 089 432613412V   511   3111E OFF IBARAKI PREF       28K
J2005110117400810 006 334030 017 1334048 015 208905707V   511   6233MID KOCHI PREF           20K
J2005110117435388 003 353512 009 1360122 011 107003719V   511   5181WESTERN FUKUI PREF       20K
J2005110117450472 006 341043 025 1351766 015  646074-9v   511   5190NW WAKAYAMA PREF          6K
J2005110117513619 003 390355 014 1404908 014  85303302V   511   2 49SOUTHERN IWATE PREF       9K
J2005110117521489 003 340813 011 1352577 007  616048-2V   511   5189NE WAKAYAMA PREF          7K
J2005110117523708 002 345614 007 1353021 008  89903616V   511   5184KYOTO OSAKA BORDER REG   20K
J2005110117535143 004 342715 011 1355205 015  83108906V   511   5194NORTHERN NARA PREF       17K
J2005110117545558 007 335401 015 1351572 018  644092-3V   511   5191CENTRAL WAKAYAMA PREF     8K
J2005110118065436 007 353233 016 1385592 020 242906316V   511   4152EASTERN YAMANASHI PREF   20K
J2005110118082704 015 424237 037 1391967 053 1262247      511   1 18SW OFF HOKKAIDO          12K
J2005110118133369 004 390438 017 1404907 019  83210811V   511   2 49SOUTHERN IWATE PREF      20K
J2005110118141940 004 390394 015 1404983 016  97808511V   511   2 49SOUTHERN IWATE PREF      20K
J2005110118144514 008 333021 032 1322162 020 425906001V   511   6244IYONADA SETONAIKAI       11K
J2005110118145588 005 360333 014 1373442 015  836105-2V   511   4148WESTERN NAGANO PREF      11K
J2005110118161811 004 333984 012 1301849 014  84404605V   511   7262CENTRAL FUKUOKA PREF     20K
J2005110118190591 010 303010 062 1304657 058  83526712v   511   7298NEAR TANEGASHIMA ISLAND   9K
J2005110118201249 076 470544 657 1530493 807 30     43V   671   8324KURILE ISLANDS REGION    16S
J2005110118213935 009 395083 021 1415451 044 632706919V   511   2 48NORTHERN IWATE PREF      32K
J2005110118234351 004 390324 018 1404922 016  83806804V   511   2 49SOUTHERN IWATE PREF      15K
J2005110118251091 003 333033 008 1304636 009 102804005V   511   7261NE FUKUOKA PREF          18K
J2005110118275736 006 335163 009 1343467 018 139604503V   511   6231TOKUSHIMA PREF           10K
J2005110118281284 024 363966 065 1411970 142 502126113V   511   3111E OFF IBARAKI PREF       23K
J2005110118392829 057 454889 405 1505547 491144     40V   521   8324KURILE ISLANDS REGION    14K
J2005110118452582 004 390374 017 1404902 016  94208507V   511   2 49SOUTHERN IWATE PREF      20K
J2005110118481242 005 334643 011 1354916 014 256405010V   511   5192SOUTHERN WAKAYAMA PREF   20K
J2005110118522444 011 385399 033 1414018 072 657809104V   511   2 50NORTHERN MIYAGI PREF     21K
J2005110118544521 004 390319 019 1404969 019  85209005V   511   2 49SOUTHERN IWATE PREF      20K
J2005110118560349 004 390348 015 1404972 018  83809214V   511   2 49SOUTHERN IWATE PREF      20K
J2005110118580869 012 360664 043 1400009 046 665508805V   511   3 88SW IBARAKI PREF          19K
J2005110118584057 026 360334 117 1372106 1132613921429V   511   4141NORTHERN GIFU PREF       31K
J2005110119013832 004 390343 016 1404978 017  82408913V   511   2 49SOUTHERN IWATE PREF      20K
J2005110119022750 004 390332 016 1404984 017  87308808V   511   2 49SOUTHERN IWATE PREF      20K
J2005110119030747 009 390376 026 1404896 037  630140-1v   511   2 49SOUTHERN IWATE PREF       5K
J2005110119084833 003 351795 011 1331446 012  99105416V   511   6222WESTERN TOTTORI PREF     20K
J2005110119094064 004 322295 017 1304010 018  79811007V   511   7271SOUTHERN KUMAMOTO PREF   23K
J2005110119105956 004 390373 016 1405002 015  81408111V   511   2 49SOUTHERN IWATE PREF      20K
J2005110119112603 007 390356 022 1405021 023  84608902V   511   2 49SOUTHERN IWATE PREF      14K
J2005110119120433 015 284271 067 1293840 038 169118818v   511   7296NEAR AMAMI-OSHIMA ISLAND  3K
J2005110119121267 006 390319 023 1404965 022  94810705V   511   2 49SOUTHERN IWATE PREF      20K
J2005110119293037 004 390426 015 1404846 017  95409207V   511   2 49SOUTHERN IWATE PREF      20K
J2005110119313696 041 434140 281 1480004 225 20     21v   521   1 25SE OFF ETOROFU           10K
J2005110119353710 008 390345 034 1405032 034  83511002V   511   2 49SOUTHERN IWATE PREF      11K
J2005110119365882 007 372642 032 1385769 032  0     05V   521   4132MID NIIGATA PREF         10K
J2005110119370882 011 390328 040 1404978 037  57909800V   571   2 49SOUTHERN IWATE PREF       8S
J2005110119484328 026 385774 104 1441822 133 60     39V   521   8327FAR E OFF NORTH HONSHU   32K
J2005110119501579 022 455504 073 1415558 107 196116120V   511   8322SOUTH SAKHALIN           21K
J2005110119520529 004 390344 014 1404991 016  88308217V   511   2 49SOUTHERN IWATE PREF      20K
J2005110119542741 005 390365 019 1405026 019  72808002V   511   2 49SOUTHERN IWATE PREF      12K
J2005110119562579 018 331696 061 1370595 063 39     16V   521   5208SE OFF KII PENINSULA     22K
J2005110119570413 006 390355 022 1405016 024  81708504V   511   2 49SOUTHERN IWATE PREF      13K
J2005110120043698 014 320551 031 1295401 058 118519704V   511   7283W OFF AMAKUSA ISLAND     13K
J2005110120051430 012 360428 031 1395123 031 446411104V   511   3 88SW IBARAKI PREF          16K
J2005110120081202 005 320545 015 1295369 028 103615305V   511   7283W OFF AMAKUSA ISLAND     15K
J2005110120131586 004 323200 017 1305263 020  437083-1V   511   7271SOUTHERN KUMAMOTO PREF    8K
J2005110120213577 004 345572 013 1363945 015 120312415V   511   5198NORTHERN MIE PREF        20K
J2005110120260427 017 423150 048 1432536 087 560112200v   511   1  9TOKACHI REGION            7K
J2005110120321439 014 385578 039 1423256 062 340522310V   511   2 65E OFF MIYAGI PREF        18K
J2005110120381994 016 362779 037 1410765 089 390818306V   511   3111E OFF IBARAKI PREF       14K
J2005110120391584 014 430425 038 1433010 045 1812228      511   1  9TOKACHI REGION            6K
J2005110120393612 017 422434 048 1435870 056 566824613V   511   1 28SE OFF TOKACHI           21K
J2005110120443050 007 371496 019 1385306 025 104307307V   511   4132MID NIIGATA PREF         20K
J2005110120462740 013 423180 035 1441917 041 681916318V   511   1 28SE OFF TOKACHI           34K
J2005110120470083 014 314175 029 1312431 072 467112208V   511   7277SOUTHERN MIYAZAKI PREF   17K
J2005110120513358 005 334305 016 1301532 015  97603502v   511   7281NW OFF KYUSHU            19K
J2005110120520013 006 371265 020 1384913 023  97807005V   511   4132MID NIIGATA PREF         18K
J2005110120583263 004 390387 014 1404969 016  85608306V   511   2 49SOUTHERN IWATE PREF      20K
J2005110120591751 008 394262 014 1415862 042 259906407V   511   2 48NORTHERN IWATE PREF      25K
J2005110121033883 013 390424 081 1405016 039  664175-2v   511   2 49SOUTHERN IWATE PREF       5K
J2005110121040503 004 390339 016 1404986 016  91608205V   511   2 49SOUTHERN IWATE PREF      20K
J2005110121041996 004 390346 017 1404987 019  86009307V   511   2 49SOUTHERN IWATE PREF      20K
J2005110121064427 008 390361 039 1404948 030  94110200v   511   2 49SOUTHERN IWATE PREF       8K
J2005110121073408 014 422249 057 1435473 091 548019009V   511   1 28SE OFF TOKACHI           15K
J2005110121085319 005 390320 026 1404952 021  89009905V   511   2 49SOUTHERN IWATE PREF      19K
J2005110121090639 010 390337 032 1404908 040  557179-2V   511   2 49SOUTHERN IWATE PREF       7K
J2005110121101091 011 402226 033 1415664 060 419408402V   511   2 61NE OFF IWATE PREF        16K
J2005110121145308 013 404502 027 1391025 054 131119526V   511   2 59W OFF AOMORI PREF        24K
J2005110121164728 002 332992 008 1304684 010  88704309V   511   7261NE FUKUOKA PREF          20K
J2005110121171032 011 332221 038 1313653 0401043408711V   511   7280NORTHERN OITA PREF       18K
J2005110121190614 012 342946 036 1350808 029 264309104V   515   5204OSAKA BAY REGION         13K
J2005110121201268 014 405971 034 1420243 108 541821519V   511   2 60E OFF AOMORI PREF        25K
J2005110121282862 004 334454 016 1301054 016  57107600v   511   7281NW OFF KYUSHU            13K
J2005110121284383 004 335116 020 1345965 012 130605102V   511   5207S PART OF KII CHANNEL     9K
J2005110121290761 006 265065 029 1420407 229112     30v   571   8333NEAR CHICHIJIMA ISLAND    4S
J2005110121295448 015 330112 054 1364605 050 432833927V   511   5208SE OFF KII PENINSULA     34K
J2005110121344157 021 392724 097 1434417 102 24     20V   521   2 63FAR E OFF SANRIKU        14K
J2005110121432585 002 385888 010 1410328 006  703026-1V   511   2 49SOUTHERN IWATE PREF      12K
J2005110121444582 019 342962 040 1350870 047 255514804V   575   5204OSAKA BAY REGION         15S
J2005110121475684 010 342891 023 1350841 031 248310007V   515   5204OSAKA BAY REGION         18K
J2005110121512649 004 390340 014 1404976 016  87008421V   511   2 49SOUTHERN IWATE PREF      20K
J2005110121541655 048 441536 265 1474686 378112     24V   521   1 25SE OFF ETOROFU           12K
J2005110122033135 026 413945 144 1433452 108 364032120V   511   1 29SE OFF ERIMOMISAKI       20K
J2005110122052610 027 394194 097 1400859 1601693821316V   511   2 47SOUTHERN AKITA PREF      13K
J2005110122063093 004 390360 017 1404970 017  90708709V   511   2 49SOUTHERN IWATE PREF      20K
J2005110122092879 005 334201 016 1352946 015 116905606V   511   5192SOUTHERN WAKAYAMA PREF   18K
J2005110122171507 015 363618 039 1411152 093 761515219V   511   3111E OFF IBARAKI PREF       28K
J2005110122200466 003 345193 009 1360960 015  90507204V   511   5198NORTHERN MIE PREF        17K
J2005110122221083 005 390341 019 1404955 018  98907305V   511   2 49SOUTHERN IWATE PREF      20K
J2005110122232616 003 345329 009 1344230 008 143503711V   511   5186SW HYOGO PREF            20K
J2005110122240740 003 345910 008 1324463 008 106204403V   511   6224SHIMANE HIROSHIMA BORDER 20K
J2005110122254718 011 372334 035 1385089 042 126011405V   511   4132MID NIIGATA PREF         15K
J2005110122283089 018 280062 175 1285382 193 367323721v   511   7296NEAR AMAMI-OSHIMA ISLAND  5K
J2005110122284239 011 430398 030 1433085 037 225714103V   511   1  9TOKACHI REGION           13K
J2005110122294412 005 351110 020 1364334 016 116208606V   511   4161CENTRAL AICHI PREF       20K
J2005110122343811 007 333162 025 1351042 024 305707405V   511   5207S PART OF KII CHANNEL    18K
J2005110122360257 020 443179 206 1471977 232118     21v   571   1 24NEAR ETOROFU ISLAND       8S
J2005110122384979 018 360145 050 1395504 051 447116112V   511   3 88SW IBARAKI PREF          24K
J2005110122422569 006 334098 014 1301436 021 1084041-1v   511   7281NW OFF KYUSHU            10K
J2005110122422789 008 355286 015 1384793 018 111013100V   511   3 90WESTERN SAITAMA PREF     11K
J2005110122433253 011 321848 028 1320087 050 238011818V   511   7300HYUGANADA REGION         29K
J2005110122480970 004 371455 008 1385409 021 105203603V   511   4132MID NIIGATA PREF          9K
J2005110122484639 005 334174 017 1301586 019  654042      511   7262CENTRAL FUKUOKA PREF     11K
J2005110122492188 005 371948 017 1385935 024  968081      511   4132MID NIIGATA PREF         20K
J2005110122492328 007 371906 025 1385986 035  94712921V   511   4132MID NIIGATA PREF         20K
J2005110122494370 010 394345 018 1421420 057 334206619V   511   2 62E OFF IWATE PREF         30K
J2005110122504891 011 321797 027 1320141 049 256210606V   511   7300HYUGANADA REGION         16K
J2005110122511330 004 333179 011 1341263 012 113205512V   511   6232SE KOCHI PREF            20K
J2005110122513143 017 364200 044 1411368 100 418017708V   511   3111E OFF IBARAKI PREF       22K
J2005110122541058 004 343380 011 1315063 012 167803805V   511   6225SW SHIMANE PREF          17K
J2005110122553430 020 300083 077 1302730 102 472922609v   511   7298NEAR TANEGASHIMA ISLAND   6K
J2005110122570265 012 262640 083 1294293 062 45     28V   521   7294NEAR OKINAWAJIMA ISLAND   9K
J2005110122572861 011 262699 076 1294278 054 43     31V   521   7294NEAR OKINAWAJIMA ISLAND   9K
J2005110122591929 004 334399 017 1345873 009 162907809V   511   5207S PART OF KII CHANNEL    20K
J2005110122593627 006 334277 021 1350704 020 426905815V   511   5207S PART OF KII CHANNEL    31K
J2005110123031622 004 385894 020 1405186 022  54706806V   511   2 49SOUTHERN IWATE PREF      16K
J2005110123102688 017 434412 018 1444403 024  08117305V   511   1  5SHIRETOKO PENINSULA REG  11K
J2005110123141709 010 355822 027 1400302 035 610307708V   511   3 87SOUTHERN IBARAKI PREF    20K
J2005110123180060 064 250968 466 1223676 278138     20v   521   7289NW OFF ISHIGAKIJIMA IS    6K
J2005110123192753 004 334429 023 1345869 010 168708306V   511   5207S PART OF KII CHANNEL    19K
J2005110123220461 004 390389 016 1404911 019  84310006V   511   2 49SOUTHERN IWATE PREF      20K
J2005110123231309 034 325902 073 1405725 172 54     27V   521   8330E OFF HACHIJOJIMA ISLAND 15K
J2005110123233415 016 390363 079 1405027 082  74922200v   511   2 49SOUTHERN IWATE PREF       5K
J2005110123233694 005 371913 013 1385851 022 105505102V   511   4132MID NIIGATA PREF         10K
J2005110123242493 007 371893 014 1385871 020 107906200V   511   4132MID NIIGATA PREF          9K
